onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.6791578	1	1	Delay	Pred	1	2	2	0.6791578
10.5	2.3230285	2	1	Delay	Pred	1	1	1	0.3230285
15	2.4080205	3	1	Delay	Pred	1	2	2	0.4080205
19.5	2.3791371	4	1	Delay	Pred	2	1	3	0.3791371
24	2.5286861	5	1	Delay	Pred	1	1	1	0.5286861
46.5	2.4683172	6	2	Delay	NonPred	3	2	5	0.4683172
51	3.079302	7	2	Delay	NonPred	4	2	8	1.079302
55.5	2.5789553	8	2	Delay	NonPred	3	1	6	0.5789553
60	2.6233096	9	2	Delay	NonPred	4	1	8	0.6233096
64.5	2.9320076	10	2	Delay	NonPred	3	2	5	0.9320076
87	2.552958	11	3	Delay	Pred	2	2	3	0.552958
91.5	2.8684346	12	3	Delay	Pred	1	2	2	0.8684346
96	2.9202476	13	3	Delay	Pred	2	2	4	0.9202476
100.5	2.5166869	14	3	Delay	Pred	2	1	3	0.5166869
105	2.6238016	15	3	Delay	Pred	2	1	3	0.6238016
127.5	2.722328	16	4	Delay	NonPred	4	2	7	0.722328
132	2.5517302	17	4	Delay	NonPred	3	1	5	0.5517302
136.5	2.4766006	18	4	Delay	NonPred	4	2	7	0.4766006
141	2.6310845	19	4	Delay	NonPred	3	1	6	0.6310845
145.5	2.1000713	20	4	Delay	NonPred	3	2	6	0.1000713
168	2.6323727	21	5	Delay	Pred	1	2	2	0.6323727
172.5	2.5881671	22	5	Delay	Pred	2	1	3	0.5881671
177	2.001735712	23	5	Delay	Pred	1	2	2	0.001735712
181.5	2.3873248	24	5	Delay	Pred	1	1	1	0.3873248
186	2.04115199	25	5	Delay	Pred	1	1	1	0.04115199
208.5	2.4840586	26	6	Delay	NonPred	3	2	5	0.4840586
213	3.087115	27	6	Delay	NonPred	3	2	5	1.087115
217.5	2.6201155	28	6	Delay	NonPred	3	1	5	0.6201155
222	2.5434495	29	6	Delay	NonPred	4	1	8	0.5434495
226.5	2.4990497	30	6	Delay	NonPred	4	2	8	0.4990497
249	3.039006	31	7	Delay	Pred	2	2	4	1.039006
253.5	2.2364868	32	7	Delay	Pred	2	1	3	0.2364868
258	2.6885099	33	7	Delay	Pred	2	2	4	0.6885099
262.5	2.7882767	34	7	Delay	Pred	1	1	1	0.7882767
267	2.6638814	35	7	Delay	Pred	2	2	4	0.6638814
289.5	2.772504	36	8	Delay	NonPred	4	1	7	0.772504
294	3.087376	37	8	Delay	NonPred	4	2	8	1.087376
298.5	2	38	8	Delay	NonPred	4	0	0	n/a
303	2.3919306	39	8	Delay	NonPred	4	2	7	0.3919306
307.5	2.8364112	40	8	Delay	NonPred	3	2	6	0.8364112
