onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.4162423	1	1	Delay	Pred	2	1	3	0.4162423
10.5	2.5633805	2	1	Delay	Pred	2	2	4	0.5633805
15	2.5191072	3	1	Delay	Pred	2	1	3	0.5191072
19.5	2.5402062	4	1	Delay	Pred	1	2	2	0.5402062
24	2.4239889	5	1	Delay	Pred	1	1	1	0.4239889
46.5	2.6677511	6	2	Delay	NonPred	3	2	6	0.6677511
51	2.3447449	7	2	Delay	NonPred	4	1	8	0.3447449
55.5	2.4043434	8	2	Delay	NonPred	4	2	7	0.4043434
60	2.3926375	9	2	Delay	NonPred	3	1	5	0.3926375
64.5	2.8991382	10	2	Delay	NonPred	3	2	5	0.8991382
87	2.5847198	11	3	Delay	Pred	1	1	1	0.5847198
91.5	2.4360521	12	3	Delay	Pred	1	2	2	0.4360521
96	2.4811857	13	3	Delay	Pred	1	2	2	0.4811857
100.5	2.3317569	14	3	Delay	Pred	2	1	3	0.3317569
105	3.041112	15	3	Delay	Pred	1	1	1	1.041112
127.5	2.6054347	16	4	Delay	NonPred	4	2	8	0.6054347
132	2.2981389	17	4	Delay	NonPred	3	1	5	0.2981389
136.5	2.0143166	18	4	Delay	NonPred	3	1	6	0.0143166
141	2.4499489	19	4	Delay	NonPred	3	2	6	0.4499489
145.5	2.4841124	20	4	Delay	NonPred	4	1	7	0.4841124
168	2.4418316	21	5	Delay	Pred	1	2	2	0.4418316
172.5	2.1100126	22	5	Delay	Pred	2	1	3	0.1100126
177	2.3701572	23	5	Delay	Pred	2	2	4	0.3701572
181.5	3.094643	24	5	Delay	Pred	2	2	4	1.094643
186	2.337822	25	5	Delay	Pred	1	1	1	0.337822
208.5	2.3750715	26	6	Delay	NonPred	4	1	7	0.3750715
213	2.4271333	27	6	Delay	NonPred	4	2	8	0.4271333
217.5	2.358024	28	6	Delay	NonPred	4	2	8	0.358024
222	2.314531	29	6	Delay	NonPred	3	1	5	0.314531
226.5	2.4152769	30	6	Delay	NonPred	4	1	7	0.4152769
249	2.3796935	31	7	Delay	Pred	2	1	3	0.3796935
253.5	2.3677827	32	7	Delay	Pred	1	2	1	0.3677827
258	2.3391952	33	7	Delay	Pred	2	2	4	0.3391952
262.5	2.5438272	34	7	Delay	Pred	1	1	1	0.5438272
267	3.371767	35	7	Delay	Pred	2	1	3	1.371767
289.5	2.4560736	36	8	Delay	NonPred	3	2	6	0.4560736
294	2.3641331	37	8	Delay	NonPred	3	1	5	0.3641331
298.5	2.4079566	38	8	Delay	NonPred	4	1	8	0.4079566
303	2.7722487	39	8	Delay	NonPred	3	2	6	0.7722487
307.5	2.302933	40	8	Delay	NonPred	4	1	7	0.302933
