onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.3587161	1	1	Delay	NonPred	4	2	7	0.3587161
10.5	2.2597374	2	1	Delay	NonPred	3	1	6	0.2597374
15	2.2950047	3	1	Delay	NonPred	3	2	5	0.2950047
19.5	2.4122875	4	1	Delay	NonPred	4	2	8	0.4122875
24	2.3433989	5	1	Delay	NonPred	3	1	5	0.3433989
46.5	2.000255083	6	2	Delay	Pred	1	2	2	0.000255083
51	2.000243978	7	2	Delay	Pred	2	1	3	0.000243978
55.5	2.6453948	8	2	Delay	Pred	1	2	2	0.6453948
60	2.600858	9	2	Delay	Pred	1	1	2	0.600858
64.5	2.5000669	10	2	Delay	Pred	1	2	2	0.5000669
87	2.7040286	11	3	Delay	NonPred	3	2	5	0.7040286
91.5	2.6611318	12	3	Delay	NonPred	4	1	7	0.6611318
96	2.3778527	13	3	Delay	NonPred	4	2	7	0.3778527
100.5	2.564431	14	3	Delay	NonPred	4	2	7	0.564431
105	2.322028	15	3	Delay	NonPred	4	1	8	0.322028
127.5	2.4687689	16	4	Delay	Pred	2	1	3	0.4687689
132	2.2498658	17	4	Delay	Pred	1	2	2	0.2498658
136.5	2.413128	18	4	Delay	Pred	1	1	1	0.413128
141	2.05700626	19	4	Delay	Pred	1	2	2	0.05700626
145.5	2.3186393	20	4	Delay	Pred	1	2	2	0.3186393
168	2.6652725	21	5	Delay	NonPred	3	2	6	0.6652725
172.5	2.7181156	22	5	Delay	NonPred	4	2	8	0.7181156
177	2.3385104	23	5	Delay	NonPred	3	1	5	0.3385104
181.5	2.2547912	24	5	Delay	NonPred	4	1	7	0.2547912
186	2.3935424	25	5	Delay	NonPred	4	2	7	0.3935424
208.5	2.3191206	26	6	Delay	Pred	2	2	4	0.3191206
213	2.6422916	27	6	Delay	Pred	2	1	3	0.6422916
217.5	2.3269381	28	6	Delay	Pred	2	2	4	0.3269381
222	2.5540112	29	6	Delay	Pred	2	1	3	0.5540112
226.5	2.3349475	30	6	Delay	Pred	2	2	4	0.3349475
249	2.4112061	31	7	Delay	NonPred	3	2	6	0.4112061
253.5	2.3672777	32	7	Delay	NonPred	3	1	5	0.3672777
258	2.3148901	33	7	Delay	NonPred	3	2	6	0.3148901
262.5	2.000273044	34	7	Delay	NonPred	3	1	6	0.000273044
267	2.6362644	35	7	Delay	NonPred	4	2	8	0.6362644
289.5	2.4315091	36	8	Delay	Pred	2	2	4	0.4315091
294	2.4919494	37	8	Delay	Pred	2	1	3	0.4919494
298.5	2.4714561	38	8	Delay	Pred	2	2	4	0.4714561
303	2.00025136	39	8	Delay	Pred	1	1	1	0.00025136
307.5	2	40	8	Delay	Pred	1	0	0	n/a
