onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.6716751	1	1	Delay	Pred	1	2	1	0.6716751
10.5	2.6427282	2	1	Delay	Pred	1	1	1	0.6427282
15	2.3346159	3	1	Delay	Pred	2	2	4	0.3346159
19.5	2.5782924	4	1	Delay	Pred	1	1	1	0.5782924
24	2.567652	5	1	Delay	Pred	1	2	2	0.567652
46.5	2.5634513	6	2	Delay	NonPred	4	2	7	0.5634513
51	2.4794967	7	2	Delay	NonPred	3	2	6	0.4794967
55.5	2.4187917	8	2	Delay	NonPred	4	1	7	0.4187917
60	2.4071458	9	2	Delay	NonPred	3	2	5	0.4071458
64.5	2.299938	10	2	Delay	NonPred	3	1	6	0.299938
87	2.8485934	11	3	Delay	Pred	2	2	4	0.8485934
91.5	2.4447325	12	3	Delay	Pred	1	1	1	0.4447325
96	2.3690756	13	3	Delay	Pred	2	2	4	0.3690756
100.5	2.3647919	14	3	Delay	Pred	2	1	3	0.3647919
105	2.5165638	15	3	Delay	Pred	1	2	2	0.5165638
127.5	2.6678578	16	4	Delay	NonPred	4	2	8	0.6678578
132	2.3774324	17	4	Delay	NonPred	3	1	5	0.3774324
136.5	2.2455297	18	4	Delay	NonPred	3	1	5	0.2455297
141	2.40152	19	4	Delay	NonPred	4	2	7	0.40152
145.5	2.6686873	20	4	Delay	NonPred	3	2	6	0.6686873
168	2.7918367	21	5	Delay	Pred	2	2	4	0.7918367
172.5	2.6059211	22	5	Delay	Pred	1	1	1	0.6059211
177	2.5934572	23	5	Delay	Pred	2	2	4	0.5934572
181.5	2.3728353	24	5	Delay	Pred	1	2	2	0.3728353
186	2.3134482	25	5	Delay	Pred	2	1	3	0.3134482
208.5	2.612592	26	6	Delay	NonPred	3	1	6	0.612592
213	2.4583557	27	6	Delay	NonPred	3	2	6	0.4583557
217.5	2.8226869	28	6	Delay	NonPred	3	1	5	0.8226869
222	2.4900358	29	6	Delay	NonPred	4	2	8	0.4900358
226.5	2.6126878	30	6	Delay	NonPred	3	1	5	0.6126878
249	2.3928557	31	7	Delay	Pred	2	2	4	0.3928557
253.5	2.4226289	32	7	Delay	Pred	2	1	3	0.4226289
258	2.3229062	33	7	Delay	Pred	1	2	2	0.3229062
262.5	2	34	7	Delay	Pred	2	0	0	n/a
267	2.7227808	35	7	Delay	Pred	1	2	2	0.7227808
289.5	2.3907233	36	8	Delay	NonPred	4	2	8	0.3907233
294	2.3779103	37	8	Delay	NonPred	4	1	7	0.3779103
298.5	2.3343166	38	8	Delay	NonPred	4	2	7	0.3343166
303	2.4906268	39	8	Delay	NonPred	4	2	8	0.4906268
307.5	2.3743336	40	8	Delay	NonPred	4	1	8	0.3743336
