onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.5165235	1	1	Delay	Pred	1	2	2	0.5165235
10.5	2.5938573	2	1	Delay	Pred	1	1	1	0.5938573
15	2.3173212	3	1	Delay	Pred	1	2	2	0.3173212
19.5	2.4807084	4	1	Delay	Pred	2	1	3	0.4807084
24	2.5412244	5	1	Delay	Pred	2	2	4	0.5412244
46.5	2.2570837	6	2	Delay	NonPred	3	2	5	0.2570837
51	2.4294553	7	2	Delay	NonPred	4	1	8	0.4294553
55.5	2.1935912	8	2	Delay	NonPred	3	2	6	0.1935912
60	2.3103833	9	2	Delay	NonPred	4	1	8	0.3103833
64.5	2.3140365	10	2	Delay	NonPred	4	2	8	0.3140365
87	2.3184447	11	3	Delay	Pred	2	1	4	0.3184447
91.5	2.3786081	12	3	Delay	Pred	2	2	4	0.3786081
96	2.3340484	13	3	Delay	Pred	2	1	3	0.3340484
100.5	2.1055845	14	3	Delay	Pred	1	2	2	0.1055845
105	2.3581674	15	3	Delay	Pred	1	1	1	0.3581674
127.5	2.338726	16	4	Delay	NonPred	3	2	6	0.338726
132	2.2788653	17	4	Delay	NonPred	4	2	8	0.2788653
136.5	2.000249995	18	4	Delay	NonPred	3	1	5	0.000249995
141	2.5501864	19	4	Delay	NonPred	3	2	6	0.5501864
145.5	2.5388672	20	4	Delay	NonPred	4	1	7	0.5388672
168	2.3267078	21	5	Delay	Pred	2	2	4	0.3267078
172.5	2.5388127	22	5	Delay	Pred	2	2	4	0.5388127
177	2.279147	23	5	Delay	Pred	2	1	3	0.279147
181.5	2.3152573	24	5	Delay	Pred	2	2	4	0.3152573
186	2.1517122	25	5	Delay	Pred	1	1	1	0.1517122
208.5	2.4599285	26	6	Delay	NonPred	4	2	7	0.4599285
213	2.5915725	27	6	Delay	NonPred	4	1	7	0.5915725
217.5	2.2518555	28	6	Delay	NonPred	3	2	5	0.2518555
222	2.3213543	29	6	Delay	NonPred	4	1	8	0.3213543
226.5	2.2134493	30	6	Delay	NonPred	3	2	5	0.2134493
249	2.5128103	31	7	Delay	Pred	1	2	2	0.5128103
253.5	3.020479	32	7	Delay	Pred	1	1	1	1.020479
258	2.3046423	33	7	Delay	Pred	1	2	2	0.3046423
262.5	2.3322773	34	7	Delay	Pred	1	1	1	0.3322773
267	2.2167762	35	7	Delay	Pred	2	2	4	0.2167762
289.5	2.3811059	36	8	Delay	NonPred	3	2	6	0.3811059
294	2.457525	37	8	Delay	NonPred	3	1	5	0.457525
298.5	2.3320174	38	8	Delay	NonPred	3	2	5	0.3320174
303	2.09735962	39	8	Delay	NonPred	4	1	7	0.09735962
307.5	2.2933635	40	8	Delay	NonPred	4	2	8	0.2933635
