onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.465652	1	1	NoDelay	Pred	5	1	9	0.465652
10.5	2.4301858	2	1	NoDelay	Pred	5	2	10	0.4301858
15	2.3058121	3	1	NoDelay	Pred	6	1	11	0.3058121
19.5	2.3568032	4	1	NoDelay	Pred	6	2	12	0.3568032
24	2.3218809	5	1	NoDelay	Pred	5	1	9	0.3218809
46.5	2.396808	6	2	NoDelay	NonPred	8	1	15	0.396808
51	2.5134132	7	2	NoDelay	NonPred	7	2	14	0.5134132
55.5	2.3569014	8	2	NoDelay	NonPred	8	1	15	0.3569014
60	2.4962106	9	2	NoDelay	NonPred	8	2	16	0.4962106
64.5	2.3569695	10	2	NoDelay	NonPred	7	1	13	0.3569695
87	2.4808241	11	3	NoDelay	Pred	6	1	11	0.4808241
91.5	2.4918022	12	3	NoDelay	Pred	5	2	10	0.4918022
96	2.3688052	13	3	NoDelay	Pred	6	1	11	0.3688052
100.5	2.4119425	14	3	NoDelay	Pred	6	2	12	0.4119425
105	2.3767133	15	3	NoDelay	Pred	5	1	9	0.3767133
127.5	2.2917406	16	4	NoDelay	NonPred	7	1	13	0.2917406
132	2.2964728	17	4	NoDelay	NonPred	8	2	16	0.2964728
136.5	2.3794796	18	4	NoDelay	NonPred	8	1	15	0.3794796
141	2.7594366	19	4	NoDelay	NonPred	8	1	16	0.7594366
145.5	2.6030053	20	4	NoDelay	NonPred	7	2	13	0.6030053
168	2.3913179	21	5	NoDelay	Pred	6	1	11	0.3913179
172.5	2.4109739	22	5	NoDelay	Pred	6	2	12	0.4109739
177	2.2232335	23	5	NoDelay	Pred	5	1	9	0.2232335
181.5	2.7390468	24	5	NoDelay	Pred	5	2	10	0.7390468
186	2.6714677	25	5	NoDelay	Pred	5	1	9	0.6714677
208.5	2.3698649	26	6	NoDelay	NonPred	7	1	14	0.3698649
213	2.3986162	27	6	NoDelay	NonPred	8	2	15	0.3986162
217.5	3.098853	28	6	NoDelay	NonPred	7	1	14	1.098853
222	2.4298076	29	6	NoDelay	NonPred	8	2	16	0.4298076
226.5	2.5229462	30	6	NoDelay	NonPred	8	1	15	0.5229462
249	2.4458811	31	7	NoDelay	Pred	6	1	12	0.4458811
253.5	2.4182948	32	7	NoDelay	Pred	6	2	12	0.4182948
258	2.381671	33	7	NoDelay	Pred	6	1	11	0.381671
262.5	2.4256807	34	7	NoDelay	Pred	5	1	9	0.4256807
267	2.6532087	35	7	NoDelay	Pred	5	2	10	0.6532087
289.5	2.4415523	36	8	NoDelay	NonPred	7	1	14	0.4415523
294	2.3805702	37	8	NoDelay	NonPred	7	2	13	0.3805702
298.5	2.3769015	38	8	NoDelay	NonPred	7	1	13	0.3769015
303	2.420842	39	8	NoDelay	NonPred	7	2	14	0.420842
307.5	2.4170983	40	8	NoDelay	NonPred	8	1	16	0.4170983
