onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.3898766	1	1	NoDelay	NonPred	8	1	15	0.3898766
10.5	2.3621013	2	1	NoDelay	NonPred	8	2	15	0.3621013
15	2.381265	3	1	NoDelay	NonPred	7	1	14	0.381265
19.5	2.4096789	4	1	NoDelay	NonPred	7	2	14	0.4096789
24	2.4055708	5	1	NoDelay	NonPred	8	1	16	0.4055708
46.5	2.5297423	6	2	NoDelay	Pred	5	2	9	0.5297423
51	2.4530792	7	2	NoDelay	Pred	5	1	9	0.4530792
55.5	2.3852617	8	2	NoDelay	Pred	6	2	12	0.3852617
60	2.476977	9	2	NoDelay	Pred	5	1	9	0.476977
64.5	2.3292409	10	2	NoDelay	Pred	6	1	11	0.3292409
87	2.4532136	11	3	NoDelay	NonPred	8	1	15	0.4532136
91.5	2.7045682	12	3	NoDelay	NonPred	7	2	14	0.7045682
96	2.5400279	13	3	NoDelay	NonPred	7	1	14	0.5400279
100.5	2.4324966	14	3	NoDelay	NonPred	7	1	13	0.4324966
105	2.3801781	15	3	NoDelay	NonPred	8	2	16	0.3801781
127.5	2.5038476	16	4	NoDelay	Pred	6	1	11	0.5038476
132	2.403832	17	4	NoDelay	Pred	6	2	12	0.403832
136.5	2.4156419	18	4	NoDelay	Pred	5	1	9	0.4156419
141	3.043628	19	4	NoDelay	Pred	6	1	11	1.043628
145.5	2.2477263	20	4	NoDelay	Pred	6	2	12	0.2477263
168	2.4439223	21	5	NoDelay	NonPred	8	1	16	0.4439223
172.5	2.03133837	22	5	NoDelay	NonPred	8	2	16	0.03133837
177	2.4504593	23	5	NoDelay	NonPred	8	1	15	0.4504593
181.5	3.087239	24	5	NoDelay	NonPred	8	1	15	1.087239
186	2.506619	25	5	NoDelay	NonPred	7	2	13	0.506619
208.5	2.4791383	26	6	NoDelay	Pred	6	1	11	0.4791383
213	2.5142663	27	6	NoDelay	Pred	5	2	10	0.5142663
217.5	2.390941	28	6	NoDelay	Pred	5	1	9	0.390941
222	2.5780985	29	6	NoDelay	Pred	5	2	10	0.5780985
226.5	2.4625487	30	6	NoDelay	Pred	5	1	9	0.4625487
249	2.3857809	31	7	NoDelay	NonPred	7	2	13	0.3857809
253.5	2.8136343	32	7	NoDelay	NonPred	8	1	16	0.8136343
258	2.7059748	33	7	NoDelay	NonPred	7	1	14	0.7059748
262.5	2.933649	34	7	NoDelay	NonPred	7	2	13	0.933649
267	2.5219873	35	7	NoDelay	NonPred	7	1	13	0.5219873
289.5	2.4221126	36	8	NoDelay	Pred	5	1	9	0.4221126
294	2.3770859	37	8	NoDelay	Pred	6	2	12	0.3770859
298.5	2.7252594	38	8	NoDelay	Pred	6	1	11	0.7252594
303	2.8015523	39	8	NoDelay	Pred	6	2	12	0.8015523
307.5	2.3972503	40	8	NoDelay	Pred	5	1	9	0.3972503
