onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	3.203944	1	1	NoDelay	NonPred	8	2	16	1.203944
10.5	2.4153619	2	1	NoDelay	NonPred	8	1	16	0.4153619
15	2.3234363	3	1	NoDelay	NonPred	8	2	15	0.3234363
19.5	2.001726806	4	1	NoDelay	NonPred	8	1	15	0.001726806
24	2.3877818	5	1	NoDelay	NonPred	8	2	16	0.3877818
46.5	2.5911346	6	2	NoDelay	Pred	5	1	10	0.5911346
51	2.3075197	7	2	NoDelay	Pred	6	2	12	0.3075197
55.5	2.608484	8	2	NoDelay	Pred	5	2	10	0.608484
60	2.3952155	9	2	NoDelay	Pred	6	1	11	0.3952155
64.5	2.5195333	10	2	NoDelay	Pred	5	2	10	0.5195333
87	2.001724399	11	3	NoDelay	NonPred	7	1	13	0.001724399
91.5	2.4318358	12	3	NoDelay	NonPred	7	2	13	0.4318358
96	2.4513889	13	3	NoDelay	NonPred	7	1	14	0.4513889
100.5	2.3289659	14	3	NoDelay	NonPred	8	2	16	0.3289659
105	2.2995797	15	3	NoDelay	NonPred	8	1	15	0.2995797
127.5	2.001630589	16	4	NoDelay	Pred	6	2	12	0.001630589
132	2.5387601	17	4	NoDelay	Pred	5	1	9	0.5387601
136.5	2.4243588	18	4	NoDelay	Pred	6	2	12	0.4243588
141	2.6450381	19	4	NoDelay	Pred	5	1	9	0.6450381
145.5	2.4326392	20	4	NoDelay	Pred	6	2	12	0.4326392
168	2.4848839	21	5	NoDelay	NonPred	8	1	15	0.4848839
172.5	2.4073504	22	5	NoDelay	NonPred	7	2	14	0.4073504
177	2.2989946	23	5	NoDelay	NonPred	7	1	13	0.2989946
181.5	2.3519817	24	5	NoDelay	NonPred	8	2	16	0.3519817
186	2.1729072	25	5	NoDelay	NonPred	8	1	15	0.1729072
208.5	2.7676818	26	6	NoDelay	Pred	6	1	11	0.7676818
213	2.6833629	27	6	NoDelay	Pred	5	2	10	0.6833629
217.5	3.038966	28	6	NoDelay	Pred	6	2	12	1.038966
222	2.9726443	29	6	NoDelay	Pred	5	1	9	0.9726443
226.5	2.4481571	30	6	NoDelay	Pred	5	2	10	0.4481571
249	2.3473112	31	7	NoDelay	NonPred	7	1	14	0.3473112
253.5	2.3361334	32	7	NoDelay	NonPred	7	2	14	0.3361334
258	2.4026625	33	7	NoDelay	NonPred	7	1	14	0.4026625
262.5	2.6008636	34	7	NoDelay	NonPred	7	2	13	0.6008636
267	2.4842454	35	7	NoDelay	NonPred	7	1	13	0.4842454
289.5	2.3839901	36	8	NoDelay	Pred	6	2	12	0.3839901
294	2.4849451	37	8	NoDelay	Pred	5	1	9	0.4849451
298.5	2.5514124	38	8	NoDelay	Pred	6	2	12	0.5514124
303	2.7709516	39	8	NoDelay	Pred	5	1	9	0.7709516
307.5	2.8169671	40	8	NoDelay	Pred	6	2	12	0.8169671
