onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.4838915	1	1	NoDelay	Pred	6	1	11	0.4838915
10.5	2.3444763	2	1	NoDelay	Pred	5	2	10	0.3444763
15	2.001678813	3	1	NoDelay	Pred	5	2	10	0.001678813
19.5	2.3994512	4	1	NoDelay	Pred	6	1	11	0.3994512
24	2.3878465	5	1	NoDelay	Pred	5	1	9	0.3878465
46.5	2.4474725	6	2	NoDelay	NonPred	8	2	15	0.4474725
51	2.4038929	7	2	NoDelay	NonPred	7	2	14	0.4038929
55.5	2.001735375	8	2	NoDelay	NonPred	7	1	13	0.001735375
60	2.9889082	9	2	NoDelay	NonPred	7	1	14	0.9889082
64.5	2.6476588	10	2	NoDelay	NonPred	8	2	16	0.6476588
87	2.3649141	11	3	NoDelay	Pred	6	1	11	0.3649141
91.5	2.7432495	12	3	NoDelay	Pred	6	1	11	0.7432495
96	2.9717187	13	3	NoDelay	Pred	5	1	9	0.9717187
100.5	2.5043314	14	3	NoDelay	Pred	5	1	9	0.5043314
105	2.5009922	15	3	NoDelay	Pred	5	2	10	0.5009922
127.5	2.5348575	16	4	NoDelay	NonPred	8	1	15	0.5348575
132	2.6046375	17	4	NoDelay	NonPred	7	1	13	0.6046375
136.5	2.4791499	18	4	NoDelay	NonPred	7	2	13	0.4791499
141	2.001768936	19	4	NoDelay	NonPred	8	2	16	0.001768936
145.5	2.4083493	20	4	NoDelay	NonPred	8	1	16	0.4083493
168	2.4109074	21	5	NoDelay	Pred	5	1	9	0.4109074
172.5	2.9446879	22	5	NoDelay	Pred	5	2	10	0.9446879
177	2.01117124	23	5	NoDelay	Pred	6	1	12	0.01117124
181.5	2.3287551	24	5	NoDelay	Pred	5	2	10	0.3287551
186	2.3873528	25	5	NoDelay	Pred	6	1	11	0.3873528
208.5	2.4485955	26	6	NoDelay	NonPred	7	1	14	0.4485955
213	2.8921325	27	6	NoDelay	NonPred	7	1	13	0.8921325
217.5	2.4482729	28	6	NoDelay	NonPred	7	2	14	0.4482729
222	2.4117596	29	6	NoDelay	NonPred	8	1	15	0.4117596
226.5	2.2877874	30	6	NoDelay	NonPred	8	2	15	0.2877874
249	2.1311078	31	7	NoDelay	Pred	6	2	12	0.1311078
253.5	2.5511385	32	7	NoDelay	Pred	6	2	12	0.5511385
258	2.42797	33	7	NoDelay	Pred	6	2	12	0.42797
262.5	2.6323893	34	7	NoDelay	Pred	5	1	9	0.6323893
267	2.388414	35	7	NoDelay	Pred	6	2	12	0.388414
289.5	2.3110245	36	8	NoDelay	NonPred	8	2	16	0.3110245
294	2.3326697	37	8	NoDelay	NonPred	7	2	14	0.3326697
298.5	2.6225453	38	8	NoDelay	NonPred	7	1	14	0.6225453
303	2.579001	39	8	NoDelay	NonPred	8	1	15	0.579001
307.5	2.9361804	40	8	NoDelay	NonPred	8	1	16	0.9361804
