onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.3447483	1	1	NoDelay	Pred	6	2	12	0.3447483
10.5	2.04536437	2	1	NoDelay	Pred	5	1	9	0.04536437
15	2.3067003	3	1	NoDelay	Pred	5	2	10	0.3067003
19.5	2.2688194	4	1	NoDelay	Pred	5	1	9	0.2688194
24	2.306356	5	1	NoDelay	Pred	5	2	10	0.306356
46.5	2.3580422	6	2	NoDelay	NonPred	7	2	13	0.3580422
51	2.2897073	7	2	NoDelay	NonPred	8	1	16	0.2897073
55.5	2.3018958	8	2	NoDelay	NonPred	8	2	15	0.3018958
60	2.281216	9	2	NoDelay	NonPred	8	1	15	0.281216
64.5	2.3255382	10	2	NoDelay	NonPred	7	2	14	0.3255382
87	2.2403585	11	3	NoDelay	Pred	6	2	12	0.2403585
91.5	2.2287543	12	3	NoDelay	Pred	5	1	10	0.2287543
96	2.1541517	13	3	NoDelay	Pred	5	1	9	0.1541517
100.5	2.4296966	14	3	NoDelay	Pred	5	1	9	0.4296966
105	2.312661	15	3	NoDelay	Pred	6	1	11	0.312661
127.5	2.4286479	16	4	NoDelay	NonPred	7	1	14	0.4286479
132	2.313031	17	4	NoDelay	NonPred	8	2	16	0.313031
136.5	2.3170244	18	4	NoDelay	NonPred	8	2	15	0.3170244
141	2.2249839	19	4	NoDelay	NonPred	8	1	16	0.2249839
145.5	2.3269904	20	4	NoDelay	NonPred	7	2	14	0.3269904
168	2.3206523	21	5	NoDelay	Pred	5	1	9	0.3206523
172.5	2.2769471	22	5	NoDelay	Pred	6	1	11	0.2769471
177	2.4004077	23	5	NoDelay	Pred	6	2	12	0.4004077
181.5	2.3096901	24	5	NoDelay	Pred	6	2	12	0.3096901
186	2.2486573	25	5	NoDelay	Pred	5	2	10	0.2486573
208.5	2.3501215	26	6	NoDelay	NonPred	8	1	16	0.3501215
213	2.826258	27	6	NoDelay	NonPred	7	2	13	0.826258
217.5	2.6532164	28	6	NoDelay	NonPred	8	1	15	0.6532164
222	2.5383667	29	6	NoDelay	NonPred	7	2	13	0.5383667
226.5	2.1098309	30	6	NoDelay	NonPred	7	2	14	0.1098309
249	2.2646109	31	7	NoDelay	Pred	5	1	9	0.2646109
253.5	2.2303885	32	7	NoDelay	Pred	6	2	12	0.2303885
258	2.3526907	33	7	NoDelay	Pred	6	2	12	0.3526907
262.5	2.2365998	34	7	NoDelay	Pred	6	1	11	0.2365998
267	2.2654431	35	7	NoDelay	Pred	6	1	11	0.2654431
289.5	2.42115	36	8	NoDelay	NonPred	8	2	15	0.42115
294	2.3071471	37	8	NoDelay	NonPred	7	1	13	0.3071471
298.5	2.303072	38	8	NoDelay	NonPred	7	1	13	0.303072
303	2.3363866	39	8	NoDelay	NonPred	7	2	14	0.3363866
307.5	2.06219271	40	8	NoDelay	NonPred	8	2	16	0.06219271
